run_id,uav_id,route_node_sequence,route_energy,route_risk_mean,route_tardiness_min,route_time_s
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,0,0->47->8->75->76->41->63->4->73->42->44->69->2->36->50->11->29->57->59->35->10->23->49->61->60->33->65->30->62->9->26->45->55->0,4434.582285520575,0.07575757575757576,0.0,2349.5373332417066
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,1,0->34->13->15->78->80->21->56->68->64->40->6->3->77->54->22->74->28->43->70->16->1->51->7->72->14->48->5->19->66->79->53->0,5208.840285741641,0.1375,0.0,2480.924013591363
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,2,0->46->20->39->17->24->38->18->37->58->52->25->31->12->27->32->67->71->0,2501.214844724654,0.022222222222222223,0.0,1267.8957706502492
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->67->23->26->51->17->12->44->32->13->16->80->15->11->50->42->43->45->14->25->54->21->62->18->20->24->61->6->0,12427.91245671583,0.06785714285714287,379.24931036965154,3839.049619076939
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->40->63->49->70->10->1->19->56->69->74->27->66->35->58->31->71->30->47->72->39->37->46->28->22->57->29->4->0,11724.787542631522,0.06428571428571431,290.7993348146989,3355.7761472361044
scalability_seed1_N80_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->59->2->8->36->3->78->5->48->60->77->64->41->65->52->38->33->68->34->76->75->53->79->73->7->9->55->0,12453.142709050797,0.07037037037037039,297.6273568290047,3636.568306803662
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_ortools_main,0,0->28->42->22->1->53->34->68->62->10->52->12->57->58->19->45->73->80->29->35->0,2366.277913685963,0.0,0.0,1429.3571657449295
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_ortools_main,1,0->15->47->24->56->14->2->43->26->46->11->3->48->61->63->7->33->9->5->32->64->66->27->6->51->18->70->72->36->40->78->0,3207.4775128141646,0.01935483870967742,0.0,2338.372045286819
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_ortools_main,2,0->23->17->41->71->30->79->4->76->77->37->59->74->54->13->25->65->75->50->67->55->49->69->8->44->16->39->20->60->31->38->21->0,3707.2571120750763,0.07500000000000001,0.0,2209.9598573530448
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->67->23->26->51->17->12->44->32->13->16->80->15->11->50->42->43->45->14->25->54->21->62->18->20->24->61->6->0,14753.667771855246,0.0642857142857143,553.2150820661969,4103.911490663502
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->40->63->49->70->10->1->19->56->69->74->27->66->35->58->31->71->30->47->72->39->37->46->28->22->57->29->4->0,12715.029320947735,0.017857142857142856,797.1807118003151,4461.7459605927625
scalability_seed1_N80_M3_D5_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->59->2->8->36->3->78->5->48->60->77->64->41->65->52->38->33->68->34->76->75->53->79->73->7->9->55->0,15055.336329294727,0.014814814814814815,657.1821527645932,4336.8137482244765
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_ortools_main,0,0->23->17->41->71->30->79->4->76->77->37->59->74->54->13->43->26->67->55->49->32->64->66->27->6->51->18->70->72->36->40->78->38->31->21->0,4171.170763049048,0.025714285714285714,0.0,2436.3512224504407
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_ortools_main,1,0->15->47->24->56->14->2->25->65->75->50->46->11->3->48->61->63->7->33->9->5->69->8->20->39->16->44->60->0,3526.8903896283723,0.03214285714285715,0.0,2136.4352534774503
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_ortools_main,2,0->28->42->22->1->53->34->68->62->10->52->12->57->58->19->45->73->80->29->35->0,2366.277913685963,0.0,0.0,1429.3571657449295
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->67->23->26->51->17->12->44->32->13->16->80->15->11->50->42->43->45->14->25->54->21->62->18->20->24->61->6->0,14753.667771855246,0.0642857142857143,553.2150820661969,4103.911490663502
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->40->63->49->70->10->1->19->56->69->74->27->66->35->58->31->71->30->47->72->39->37->46->28->22->57->29->4->0,12715.029320947735,0.017857142857142856,797.1807118003151,4461.7459605927625
scalability_seed1_N80_M3_D5_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->59->2->8->36->3->78->5->48->60->77->64->41->65->52->38->33->68->34->76->75->53->79->73->7->9->55->0,15055.336329294727,0.014814814814814815,657.1821527645932,4336.8137482244765
