run_id,uav_id,route_node_sequence,route_energy,route_risk_mean,route_tardiness_min,route_time_s
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->10->8->15->17->20->6->0,2036.2162111427008,0.0,0.0,549.6991536833455
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->11->2->18->19->3->1->0,1332.6721662048035,0.0,0.0,453.9534282043108
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo0.5_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_ortools_main,2,0->4->7->9->13->16->12->14->5->11->2->18->19->3->1->17->15->8->10->20->6->0,4730.874469995488,0.1523809523809524,24.50319545712677,1659.164979568624
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->4->9->13->7->12->16->14->5->0,2040.5079489037867,0.3333333333333333,0.0,660.8326373648434
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->11->2->18->19->3->1->0,1332.6721662048035,0.0,0.0,453.9534282043108
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->10->8->15->17->20->6->0,2036.2162111427008,0.0,0.0,549.6991536833455
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,0,0->26->14->30->18->38->8->34->16->24->1->4->27->19->0,2069.1168270431285,0.42142857142857143,0.5603844634316545,964.5652568716333
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,2,0->23->15->13->2->32->21->25->7->29->40->6->11->3->5->10->37->12->17->36->20->28->22->9->33->35->39->31->0,3954.4607630855717,0.05,27.70923939772421,2013.2570428670747
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,0,0->9->23->26->22->17->12->30->32->13->16->3->15->11->28->0,6199.08127846186,0.04,49.43307442914296,1871.258933059718
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,1,0->31->8->39->14->25->4->21->37->18->20->24->5->6->40->0,8280.01996886381,0.21333333333333335,23.948592368558753,1809.0795476850801
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,2,0->7->34->33->10->1->19->2->38->29->27->36->35->0,6909.120342179057,0.08461538461538462,40.33078532909322,1901.0638159843325
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,0,0->31->39->28->11->3->5->10->37->12->17->36->20->6->7->29->40->9->33->22->35->0,3284.6819885663062,0.03333333333333333,0.0,1703.9327532962923
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,2,0->26->23->15->2->13->25->32->21->14->30->18->38->8->34->16->24->1->4->27->19->0,3212.540719907968,0.28095238095238095,20.648445557757775,1498.9076461581176
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,0,0->9->23->26->22->17->12->30->32->13->16->3->15->11->28->0,6199.08127846186,0.04,49.43307442914296,1871.258933059718
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,1,0->31->8->39->14->25->4->21->37->18->20->24->5->6->40->0,8280.01996886381,0.21333333333333335,23.948592368558753,1809.0795476850801
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,2,0->7->34->33->10->1->19->2->38->29->27->36->35->0,6909.120342179057,0.08461538461538462,40.33078532909322,1901.0638159843325
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,0,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,1,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,2,0->0,0.0,0.0,0.0,0.0
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,0,0->16->10->36->33->31->17->22->7->0,1441.0850166682926,0.0,0.0,584.0104615213322
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twA_ortools_main,1,0->6->25->37->13->12->26->29->4->20->3->2->0,1786.1599226382132,0.03333333333333333,0.0,816.8421127938061
