run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
main_table_seed2_N10_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,10,3,10,4,10,0.5,1.0,A,soft,100.0,0.0,3354.051179876193,0.0,0.0,0.03438610000011977,6.001961209000001,6.036347309000121,3354051.179876193,3212934.0,4.2073651327348545,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,10,3,10,4,10,0.5,1.0,A,soft,100.0,0.0,3744.8937243568207,0.0,0.0,0.03438610000011977,6.003903100999878,6.038289200999998,3744893.724356821,3212934.0,14.204935133324351,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,10,3,10,4,10,0.5,1.0,A,soft,,,,,,0.03438610000011977,6.024474693000002,6.058860793000122,3869447.9999999995,3212934.0,16.966606089550748,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,10,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,3354.051179876193,0.0,0.0,0.025033299999904557,6.001408991000062,6.026442290999967,3354051.179876193,3212934.0,4.2073651327348545,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,10,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,3744.8937243568207,0.0,0.0,0.025033299999904557,6.00399189299992,6.029025192999825,3744893.724356821,3212934.0,14.204935133324351,1,exact
main_table_seed2_N10_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,10,3,10,4,10,1.0,1.0,A,soft,,,,,,0.025033299999904557,6.025426692999872,6.050459992999777,3869447.9999999995,3212934.0,16.966606089550748,1,exact
main_table_seed2_N20_M3_D10_B4_K10_lo0.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,20,3,10,4,10,0.0,1.0,A,soft,100.0,0.0,4222.413792514117,0.0,0.0,0.06654140000000552,6.000862495999854,6.06740389599986,4222413.7925141165,3729926.0,11.663655357209285,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo0.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,20,3,10,4,10,0.0,1.0,A,soft,100.0,0.0,4574.464971783664,0.0,0.0,0.06654140000000552,6.004186204999996,6.070727605000002,4574464.971783664,3729926.0,18.462027297027557,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo0.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,20,3,10,4,10,0.0,1.0,A,soft,,,,,,0.06654140000000552,6.074326195999902,6.140867595999907,inf,3729926.0,inf,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,20,3,10,4,10,0.5,1.0,A,soft,100.0,0.0,4222.413792514117,0.0,0.0,0.1560468000000128,6.005955901999869,6.1620027019998815,4222413.7925141165,3729926.0,11.663655357209285,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,20,3,10,4,10,0.5,1.0,A,soft,100.0,0.0,4574.464971783664,0.0,0.0,0.1560468000000128,6.013874514000008,6.169921314000021,4574464.971783664,3729926.0,18.462027297027557,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,20,3,10,4,10,0.5,1.0,A,soft,,,,,,0.1560468000000128,6.277922232000037,6.43396903200005,inf,3729926.0,inf,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,20,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,4222.413792514117,0.0,0.0,0.09966370099982669,6.001579194999977,6.101242895999803,4222413.7925141165,3729926.0,11.663655357209285,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,20,3,10,4,10,1.0,1.0,A,soft,100.0,0.0,4574.464971783664,0.0,0.0,0.09966370099982669,6.007064494999895,6.106728195999722,4574464.971783664,3729926.0,18.462027297027557,1,bound_gap
main_table_seed2_N20_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,20,3,10,4,10,1.0,1.0,A,soft,,,,,,0.09966370099982669,6.215636403999952,6.315300104999778,inf,3729926.0,inf,1,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,40,3,10,4,10,0.0,1.0,A,soft,95.0,0.5976594223882709,5617.766930231563,0.0,0.0,0.37427760099990337,6.001421824999852,6.3756994259997555,5617767.527890985,inf,-inf,1,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,40,3,10,4,10,0.0,1.0,A,soft,,,,,,0.37427760099990337,6.005839697000056,6.380117297999959,,,,0,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,40,3,10,4,10,0.0,1.0,A,soft,,,,,,0.37427760099990337,0.45899169999984224,0.8332693009997456,inf,inf,inf,0,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,40,3,10,4,10,0.5,1.0,A,soft,95.0,0.5976594223882709,5617.766930231563,0.0,0.0,0.2834519990001354,6.003828303000091,6.287280302000227,5617767.527890985,inf,-inf,1,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.2834519990001354,6.0058974979999675,6.289349497000103,,,,0,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo0.5_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,40,3,10,4,10,0.5,1.0,A,soft,,,,,,0.2834519990001354,0.48224499999992076,0.7656969990000562,inf,inf,inf,0,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_ortools_main,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,ortools_main,40,3,10,4,10,1.0,1.0,A,soft,95.0,0.5976594223882709,5617.766930231563,0.0,0.0,0.2822370989999854,6.001813093999999,6.284050192999985,5617767.527890985,inf,-inf,1,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_pyvrp_baseline,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,pyvrp_baseline,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.2822370989999854,6.006992697999976,6.289229796999962,,,,0,bound_gap
main_table_seed2_N40_M3_D10_B4_K10_lo1.0_lt1.0_twA_highs_exact_bound,main_table,unknown,188019d3daf4,2026-02-17T14:54:13.737238+00:00,2,highs_exact_bound,40,3,10,4,10,1.0,1.0,A,soft,,,,,,0.2822370989999854,0.46714330000008886,0.7493803990000742,inf,inf,inf,0,bound_gap
