run_id,profile,git_sha,env_hash,timestamp,seed,method,N,M,Delta_min,B,K,lambda_out,lambda_tw,tw_family,tw_mode,on_time_pct,total_tardiness_min,total_energy,risk_mean,risk_max_route,runtime_edge_s,runtime_solve_s,runtime_total_s,incumbent_obj,best_bound,gap_pct,feasible_flag,claim_regime
main_table_seed1_N20_M3_D10_B7_K10_lo1.0_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,20,3,10,7,10,1.0,1.0,B,soft,,,,,,0.10154020099980698,15.070514927001568,15.172055128001375,,7399883.0,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,40,3,10,4,10,0.5,1.0,B,soft,75.0,37.47171587672697,5987.8255337287965,0.17380952380952383,0.3041666666666667,0.48131519699927594,15.003564556000129,15.484879752999404,9675297.249605525,,,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,40,3,10,4,10,0.5,1.0,B,soft,,,,,,0.48131519699927594,15.017356834998282,15.498672031997557,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo0.5_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,40,3,10,4,10,0.5,1.0,B,soft,,,,,,0.48131519699927594,1.2173478000004252,1.6986629969997011,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,40,3,10,4,10,1.0,1.0,B,soft,50.0,118.53820442472632,6576.410289010582,0.15238095238095237,0.5181818181818182,0.5464582000004157,15.002848101999916,15.549306302000332,13094948.49343531,,,1,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,40,3,10,4,10,1.0,1.0,B,soft,,,,,,0.5464582000004157,15.0104444769986,15.556902676999016,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B4_K10_lo1.0_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,40,3,10,4,10,1.0,1.0,B,soft,,,,,,0.5464582000004157,0.6326434000002337,1.1791016000006493,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,40,3,10,7,10,0.5,1.0,B,soft,87.5,7.073663106777712,6427.555299285076,0.02093023255813953,0.03333333333333333,0.3706899999997404,15.001211304001117,15.371901304000858,6884628.962391853,,,1,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,40,3,10,7,10,0.5,1.0,B,soft,,,,,,0.3706899999997404,15.007783756998833,15.378473756998574,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo0.5_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,40,3,10,7,10,0.5,1.0,B,soft,,,,,,0.3706899999997404,0.5728600320016994,0.9435500320014398,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twB_ortools_main,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,ortools_main,40,3,10,7,10,1.0,1.0,B,soft,85.0,8.934268307462007,6692.802515111093,0.013953488372093023,0.018181818181818184,0.35271391899914306,15.004094642001292,15.356808561000435,7301736.783418555,,,1,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twB_pyvrp_baseline,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,pyvrp_baseline,40,3,10,7,10,1.0,1.0,B,soft,,,,,,0.35271391899914306,15.017202495000674,15.369916413999817,,,,0,bound_gap
main_table_seed1_N40_M3_D10_B7_K10_lo1.0_lt1.0_twB_highs_exact_bound,main_table,981d620,188019d3daf4,2026-02-18T22:14:33.496406+00:00,1,highs_exact_bound,40,3,10,7,10,1.0,1.0,B,soft,,,,,,0.35271391899914306,0.726273398999183,1.078987317998326,,,,0,bound_gap
